participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,left_wrist_space2D,right_wrist_space2D,left_knee_space2D,right_knee_space2D,nose_space2D,total_arm_boundingbox2D,left_arm_entropy,right_arm_entropy,total_arm_entropy2Daggregated,left_wrist_variability2D,right_wrist_variability2D,left_knee_variability2D,right_knee_variability2D,left_wrist_submovements,right_wrist_submovements,left_knee_submovements,right_knee_submovements,right_wrist_SpeedAVG,left_wrist_SpeedAVG,left_knee_SpeedAVG,right_knee_SpeedAVG,right_wrist_AccelAVG,left_wrist_AccelAVG,right_knee_AccelAVG,left_knee_AccelAVG,right_wrist_SpeedSD,left_wrist_SpeedSD,right_knee_SpeedSD,left_knee_SpeedSD,right_wrist_AccelSD,left_wrist_AccelSD
19,57.0,Leipzig ,Woman / Weiblich,Deutsch ,1.0,Englisch ,2.0,39.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g19_compr.mp4,ch1g19,19.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.04774528553163977,0.03209472921081404,0.011461433168908151,0.011200622189097356,0.0,0.10378748103614407,4.999191504280367,5.323978008624,2.6381741438550685,668.0767400622934,610.5946578679248,193.44840081950522,284.1593351937924,15.0,18.0,20.0,17.0,8.830426709478679e-05,9.670966709150455e-05,2.954239039815792e-05,3.058650424788047e-05,1.892256708279987e-07,3.642422952793903e-07,6.257508004934742e-09,-8.837879489104647e-08,6.728647171754704e-05,7.942706015840815e-05,1.7734032518323097e-05,2.1772838819062246e-05,1.2545414607707234e-05,1.117548474712692e-05
30,45.0,Dresden,Woman / Weiblich,Deutsch,1.0,Englisch,2.0,51.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g10_compr.mp4,ch2g10,10.0,2.0,langsam,langsam_g_ch2,lndw,0.13169343229083266,0.21889362488593347,0.04565380963766602,0.03840445588205707,0.03795930750684097,0.5608619425887824,4.827147239093588,4.852277526262534,2.6125442759099755,1531.3577927259437,1493.392195585493,778.1713290040568,834.1346147688408,8.0,14.0,16.0,11.0,0.00011180580879674879,6.628567977280942e-05,3.8730889484838964e-05,4.4376306820623545e-05,9.884174003274718e-08,1.3668259133790292e-07,-4.463208553180736e-09,3.4998289965590504e-08,8.85634184703584e-05,6.46063579626126e-05,3.083942189961683e-05,2.473882967091224e-05,3.6625835477163443e-06,3.3336829856350125e-06
44,28.0,Italy,Woman / Weiblich,Italienisch,1.0,"Deutsch (fließend), Englisch (fließend), Spanisch (gut), Portugiesisch (Grundkenntnisse)",5.0,46.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g4_compr.mp4,ch3g4,4.0,3.0,kalt,kalt_g_ch3,lndw,0.10555212339555436,0.10687196515444394,0.0,0.0,0.0,0.1530530484989243,2.9833759341937847,2.680402051489442,1.0895367867852424,1462.9371774567649,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.00015799435161505885,0.0001597253538368448,0.0,0.0,-1.2993021107839928e-06,-7.869965457303857e-07,0.0,0.0,0.00020844118778161376,0.0001781480601120186,0.0,0.0,0.0,0.0
7,33,23/06/1990,Man / Man,Spanish,,English (fluent),2.0,81.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.07403537697348908,0.08055941485451062,0.0,0.0,0.0,0.07823420578546897,2.9273078454580905,3.3373285584378047,1.3706408800005532,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0001216462585783202,0.00010049885431990491,0.0,0.0,1.857639831555108e-06,1.4462426625656492e-06,0.0,0.0,0.0001660484561353171,0.0001429267439301726,0.0,0.0,0.0,0.0
7,33,23/06/1990,Man / Man,Spanish,,English (fluent),2.0,81.0,Right-handed / Rechtshandig,stil_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.15057258458331058,0.0,0.0,0.0,0.05956186727735468,0.0,3.6146904239781756,1.7185735810493015,0.0,907.2070829518607,0.0,0.0,0.0,4.0,0.0,0.0,0.0003308881218880711,7.780655407798882e-05,0.0,0.0,6.6125736596744985e-06,6.976437019023261e-08,0.0,0.0,0.0003512455917563388,8.356454495849702e-05,0.0,0.0,0.0,0.0
45,43.0,Brazil,Woman / Weiblich,Portuguese,1.0,"English (fluent), German (fluent), Italian (basic)",4.0,50.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g5_compr.mp4,ch3g5,5.0,3.0,Donner,Donner_g_ch3,lndw,0.3957885926676554,0.26772908325179784,0.0,0.0,0.0,0.6654540507719752,5.481356321373301,5.116333729509184,2.805828395408611,320.8874413248375,441.1600868417515,0.0,0.0,5.0,6.0,0.0,0.0,0.00034462455643829087,0.0003710354188887486,0.0,0.0,-6.80233155284585e-07,-4.5624237935760997e-07,0.0,0.0,0.00020339446735506613,0.00022447273190359153,0.0,0.0,0.0,0.0
25,33,Netherlands,Woman / Vrouw,Dutch,,"English (fluent), German (good)",3.0,72.0,Right-handed / Rechtshandig,stil_g_ch2_g5_compr.mp4,ch2g5,5.0,2.0,stil,stil_g_ch2,nijmegen,0.14767173119961116,0.17948073809351345,0.0,0.0,0.0,0.19541477838841106,4.5259328343754905,4.952434202945449,2.7815899914224644,891.5279292378468,1398.3373063114198,0.0,0.0,9.0,5.0,0.0,0.0,0.00022412253474923523,0.00020306060753573938,0.0,0.0,6.890135878538392e-08,-2.916587493388975e-07,0.0,0.0,0.00020677656214838854,0.000198932296617539,0.0,0.0,0.0,0.0
25,33,Netherlands,Woman / Vrouw,Dutch,,"English (fluent), German (good)",3.0,72.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch2_g5_compr.mp4,ch2g5,5.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.07634750354798031,0.08569016445529132,0.014524740076320809,0.019283032216324637,0.0,0.05886494843410235,5.686107773333392,5.524920465141472,2.9031462725058863,156.315958300633,87.44936986765242,168.17527688549907,140.82704313729587,17.0,15.0,24.0,20.0,0.00036282771510549026,0.0003709394336174581,7.118221819780409e-05,6.644681260047539e-05,6.142253354638475e-07,4.936091595761273e-07,-2.163743358590993e-08,-8.644085189012416e-08,0.00019731353047787212,0.00018351833949097727,4.863760569057224e-05,3.28166808606352e-05,4.479997662166727e-05,4.206278112054094e-05
29,69.0,Muenchen,Woman / Weiblich,deutsch ,1.0,"English,  French,  Turkish ",4.0,45.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g9_compr.mp4,ch2g9,9.0,2.0,kalt,kalt_g_ch2,lndw,0.13448354135332485,0.13085191518316514,0.0,0.0,0.01492826602528831,0.15059957322199483,3.1097920822108582,2.4582079619276738,1.2019433732253122,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.00015737580770197926,0.00016082717687034248,0.0,0.0,-5.112637640682358e-07,-4.969129172120384e-07,0.0,0.0,0.00023272359629914976,0.00020603055557747934,0.0,0.0,0.0,0.0
14,8,Nijmegen,Man / Man,"German, English, Dutch.",,No others,3.0,50.0,Right-handed / Rechtshandig,stil_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.1670858647623967,0.0,0.0,0.0,0.1129720622994588,0.0,5.071946514361654,2.6166464623573185,0.0,416.78664939164,0.0,0.0,0.0,6.0,0.0,0.0,0.0002564037679000518,0.00011191596669605704,0.0,0.0,3.494029113140745e-07,-6.754133723703579e-09,0.0,0.0,0.00019943549744171835,8.853648699639537e-05,0.0,0.0,0.0,0.0
38,9.0,Berlin,Woman / Weiblich,Deutsch,1.0,English basic,2.0,48.0,Left-handed / Linkshänder*in,leise_g_ch2_g18_compr.mp4,ch2g18,18.0,2.0,leise,leise_g_ch2,lndw,0.15799178821844428,0.0,0.0,0.0,0.053570673626874586,0.15490035826566564,4.699279554579208,0.0,2.3005082490492064,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00011902758988549616,0.0002681538734915155,0.0,0.0,3.274991610012668e-07,-1.4166221877211747e-07,0.0,0.0,9.24435050649568e-05,0.0002724179234553273,0.0,0.0,0.0,0.0
20,,,,,,,,,,Donner_g_ch1_g20_compr.mp4,ch1g20,20.0,1.0,Donner,Donner_g_ch1,lndw,0.20910120574861502,0.19648067615554618,0.0,0.0,0.0,0.26036469290752406,5.0220031260467115,4.985697906250115,2.6139711986482133,64.78463252277747,239.06243696037419,0.0,0.0,9.0,13.0,0.0,0.0,0.0005499292723374205,0.0005300788734204932,0.0,0.0,-1.1628737075774805e-06,-8.505782111905799e-07,0.0,0.0,0.00024850276961241086,0.00024073325703985682,0.0,0.0,0.0,0.0
3,67,Weesp,Woman / Vrouw,Nederland s,,Engels vloeiend Duits basis,3.0,80.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g3_compr.mp4,ch1g3,3.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.041359474159522056,0.03314464674616295,0.021105182720098117,0.007634864431765814,0.0,0.024623206462600057,4.708840650205323,5.679533407560907,2.5455489066669705,402.61490959985326,167.85583990555256,278.9750659870424,162.44657241348324,10.0,19.0,14.0,17.0,0.00010975922353377091,7.893594057627174e-05,2.263403879282776e-05,7.429029259709027e-05,-1.442036170530703e-07,-6.191079650115506e-07,-3.822810494742915e-09,6.278400711281545e-08,4.460514718345867e-05,8.100607083026166e-05,1.0126595707236356e-05,4.247951207025224e-05,4.825842773118904e-06,7.609313177073423e-06
3,67,Weesp,Woman / Vrouw,Nederland s,,Engels vloeiend Duits basis,3.0,80.0,Right-handed / Rechtshandig,stil_g_ch1_g3_compr.mp4,ch1g3,3.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.1384401689036157,0.0,0.0,0.0,0.11047663785060839,0.0,2.098094915400341,1.0035898827905754,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00010615807961618872,6.494651842846381e-05,0.0,0.0,2.2724937501797373e-07,-9.402962803990313e-08,0.0,0.0,0.00020295714598122939,0.0001384155409797112,0.0,0.0,0.0,0.0
34,14.0,Berlin,Man / Männlich,"Schweizerdeutsch, deutsch, österreichisch",3.0,"Englisch (Grundkenntnisse), Deutsch (fließend)",5.0,61.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g14_compr.mp4,ch2g14,14.0,2.0,langsam,langsam_g_ch2,lndw,0.13494060449746317,0.11393292066502231,0.0348010533322968,0.0492290464266877,0.0,0.20754196880130216,5.3239081275131745,4.987985282057993,2.6954208564699087,791.1593769413447,627.1186313432042,312.77765443060963,579.1176297445411,9.0,11.0,9.0,10.0,0.00018498711313323106,0.0002168775858505532,7.454996945363371e-05,6.788114765731401e-05,3.705939643818414e-07,9.39408896968546e-08,-7.087519911989607e-08,1.4383455158991753e-07,0.00011332372581794043,0.00013307934904456203,5.639161765849187e-05,4.399703523801245e-05,1.1554243703783916e-05,1.2044131534065502e-05
54,26.0,Berlin ,Non-binary / Nicht-binär,German ,1.0,Englisch (Basic) ,2.0,70.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g14_compr.mp4,ch3g14,14.0,3.0,Donner,Donner_g_ch3,lndw,0.31944730229278095,0.30845913958506094,0.0,0.0,0.015318847795470523,0.6014524442963943,4.855606177409005,4.939514552487601,2.461392358651255,358.3333333333396,782.9589333790282,0.0,0.0,3.0,4.0,0.0,0.0,0.00037660631159770817,0.00037893333199654703,0.0,0.0,-3.303219036496008e-07,-4.2270239878598645e-07,0.0,0.0,0.00029021709130082384,0.0002994851366729662,0.0,0.0,0.0,0.0
50,62.0,Deutschland ,Man / Männlich,deutsch ,1.0,Englisch ,2.0,75.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g10_compr.mp4,ch3g10,10.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.07000864786782936,0.05667384287595141,0.01296810098308297,0.010046342212130546,0.0,0.023842632069113367,5.71174299520319,5.735094261940398,2.8351997079906326,151.89701225488938,125.70909982088712,103.76254944182163,93.27723619164506,10.0,11.0,11.0,12.0,0.00017066970766227757,0.00017058083550985134,3.63818452646199e-05,5.235511588902456e-05,-3.3047971939067745e-07,-2.8045915255821187e-07,-3.185020684527435e-08,-2.9602005984481802e-08,0.00010495944719135049,9.342578964977681e-05,1.9840829238115064e-05,2.851545048955884e-05,2.212008908987267e-05,1.8724109399668522e-05
19,57.0,Leipzig ,Woman / Weiblich,Deutsch ,1.0,Englisch ,2.0,39.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g19_compr.mp4,ch1g19,19.0,1.0,Donner,Donner_g_ch1,lndw,0.21688406550358802,0.2041946544415617,0.0,0.0,0.0,0.27097723764866055,4.684208709415545,4.85003395634452,2.4987905781170383,505.5937104039179,459.62865815934504,0.0,0.0,7.0,8.0,0.0,0.0,0.0004660096674775497,0.0004014757602999576,0.0,0.0,-9.815104929843522e-07,9.106493980770381e-08,0.0,0.0,0.00031557732479165775,0.0003040535281369657,0.0,0.0,0.0,0.0
42,35.0,chisinau,Man / Männlich,"Deutsch, Russisch ",2.0,"englisch (fließend), spanisch (Grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g2_compr.mp4,ch3g2,2.0,3.0,Donner,Donner_g_ch3,lndw,0.1671726319975956,0.2861701014151728,0.0,0.0,0.0,0.312779777190501,4.113253563010118,5.111122875437596,2.62451161861288,243.5590024086977,475.0000000000043,0.0,0.0,4.0,3.0,0.0,0.0,0.0004447577422372027,0.0002501104590689888,0.0,0.0,1.1233982550911137e-06,1.4411836058728812e-06,0.0,0.0,0.00025327990289342585,0.00024404373763282607,0.0,0.0,0.0,0.0
22,32,"Delft, Netherlands",Man / Man,Dutch and Polish,,"English (fluent), French (good knowledge), German (basic knowledge)",5.0,91.0,Right-handed / Rechtshandig,stil_g_ch2_g2_compr.mp4,ch2g2,2.0,2.0,stil,stil_g_ch2,nijmegen,0.0,0.14778561634200174,0.0,0.0,0.0,0.05756066186002408,0.0,3.239551908466701,1.4342366920304508,0.0,1471.477799214189,0.0,0.0,0.0,4.0,0.0,0.0,0.00017647076352641383,1.2238329654381321e-05,0.0,0.0,1.0993812954325825e-06,2.787631637599035e-08,0.0,0.0,0.00020528218615196894,5.926996723751469e-06,0.0,0.0,0.0,0.0
22,32,"Delft, Netherlands",Man / Man,Dutch and Polish,,"English (fluent), French (good knowledge), German (basic knowledge)",5.0,91.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch2_g2_compr.mp4,ch2g2,2.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.04990875946093101,0.041083732431919054,0.013739918494548892,0.018493835626614125,0.0,0.02476322129773107,5.219908639453061,5.431040654359568,2.871701456204317,349.49503058847046,33.333333333333435,305.31415829236005,116.29404780794115,10.0,10.0,10.0,9.0,0.00013846774382545002,0.0001920884404994057,4.7828687218328444e-05,4.1214349594242554e-05,2.067221873589668e-07,4.572679736380214e-08,2.968336973789726e-10,-4.403665787929702e-08,6.70280905181446e-05,9.629586232945079e-05,2.6068496430199213e-05,1.9037682218553934e-05,1.3485064707904415e-05,1.9871418707212233e-05
13,67,S√£o Paulo (Brazil),Man / Man,Dutch,,"Engels en Duits vloeiend, Frans proficcuent",4.0,84.0,Right-handed / Rechtshandig,stil_g_ch1_g13_compr.mp4,ch1g13,13.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.17291869740110066,0.0,0.0,0.0,0.0499864219918468,0.0,4.488861014576431,2.130767506730767,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00023924569116159436,2.3877844663556704e-05,0.0,0.0,-4.1562654311543236e-07,-1.4858526130177311e-07,0.0,0.0,0.00022798571800241828,1.836050559410585e-05,0.0,0.0,0.0,0.0
4,28,"Nederland, Heeze",Woman / Vrouw,Nederlands,,"Engels (vloeiend), Duits (beginnend basis), Frans (beginnend basis)",4.0,28.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g4_compr.mp4,ch1g4,4.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.03906640406327801,0.07809147061715063,0.009041018518928298,0.004766686839401988,0.0,0.020504345491382154,5.32506958305302,5.641809662546841,2.895181362004869,540.6260659734077,37.175285292075685,143.88518980703148,219.2804145991095,16.0,12.0,15.0,15.0,0.0002579411358210012,5.023040798566402e-05,1.4949792464932812e-05,2.6758174202766423e-05,-3.604538366059229e-07,1.8035340553223613e-08,-3.549223387203478e-08,-1.9820447090232072e-08,0.00013795249680200757,3.283912976529239e-05,8.284524206642538e-06,1.4979992684431179e-05,2.181885943993257e-05,4.1034887234530005e-06
4,28,"Nederland, Heeze",Woman / Vrouw,Nederlands,,"Engels (vloeiend), Duits (beginnend basis), Frans (beginnend basis)",4.0,28.0,Right-handed / Rechtshandig,stil_g_ch1_g4_compr.mp4,ch1g4,4.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.21426179471799706,0.0,0.0,0.0,0.07183489413498177,0.0,2.7065863551794282,1.2795010350236855,0.0,1474.999999999995,0.0,0.0,0.0,3.0,0.0,0.0,0.0001935911440600607,1.8599247479361334e-05,0.0,0.0,-7.549694907872588e-08,-5.132730889616431e-09,0.0,0.0,0.00026850786188779233,2.87906707973565e-05,0.0,0.0,0.0,0.0
38,9.0,Berlin,Woman / Weiblich,Deutsch,1.0,English basic,2.0,48.0,Left-handed / Linkshänder*in,kalt_g_ch2_g18_compr.mp4,ch2g18,18.0,2.0,kalt,kalt_g_ch2,lndw,0.12898524781609477,0.10536401556121107,0.0,0.0,0.018903654411081904,0.16725356797796906,3.502637473397992,3.8974058579868074,1.5395993057209754,1879.5849292258333,653.3621401396147,0.0,0.0,4.0,8.0,0.0,0.0,0.00014144627840105976,0.00014131379709316828,0.0,0.0,-5.208740160136547e-08,1.1655837578431948e-07,0.0,0.0,0.00018145091536843973,0.00019932267770427024,0.0,0.0,0.0,0.0
47,23.0,Freudenstadt ,Woman / Weiblich,Deutsch,1.0,"Englisch (fließend), Spanisch (Grundkenntnisse)",3.0,62.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g7_compr.mp4,ch3g7,7.0,3.0,kalt,kalt_g_ch3,lndw,0.13715205017685184,0.15262367541833244,0.0,0.0,0.0,0.21559795133852677,3.923971675311977,3.882861061461165,1.6511687234512373,1383.3333333333305,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0002682529143560589,0.00025313022939940844,0.0,0.0,2.4650794794058344e-06,2.1722434335470893e-06,0.0,0.0,0.00026718327957513317,0.00026759115615430007,0.0,0.0,0.0,0.0
33,55.0,Westfalen ,Man / Männlich,Deutsch,1.0,Englisch schlecht,2.0,80.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g13_compr.mp4,ch2g13,13.0,2.0,langsam,langsam_g_ch2,lndw,0.07782399764170402,0.05399545794832987,0.04367320690111734,0.05409974855450311,0.0,0.07797922061453016,5.349848708375538,5.566768442244463,2.475390616148535,241.59335036125495,254.34495871688029,757.6462088453752,597.8097884861634,8.0,10.0,5.0,7.0,0.00011445694381673764,0.0001622275489668252,9.978524474890553e-05,6.619596817125668e-05,-2.8808351120041546e-07,-3.2415606904453725e-07,1.6047312052070238e-07,-5.713887424056155e-08,4.815606485171386e-05,6.041400493527654e-05,8.177226429501887e-05,4.103452823342663e-05,6.87843138848546e-06,8.198384349987846e-06
53,32.0,Germany,Woman / Weiblich,German,1.0,"English (fließend), Deutsch (fließend)",3.0,50.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g13_compr.mp4,ch3g13,13.0,3.0,Donner,Donner_g_ch3,lndw,0.3835752566139323,0.3666023555079182,0.012556802292185924,0.01172512288394412,0.04860239124677446,0.6476210259474892,5.577268536616903,5.638554882496523,2.8340502098608744,464.2078078715255,431.00335136619,199.99999999999972,49.9999999999994,6.0,5.0,3.0,3.0,0.0004611101642788641,0.0004923934790199223,3.085459739696932e-05,3.077483259896346e-05,-1.983778599606875e-07,-2.8387340578279056e-07,-3.383327661847565e-07,-1.501402250869813e-07,0.0002167784331055344,0.00023450768795118184,1.5231923012126234e-05,9.88271157962703e-06,1.5876362906554107e-05,1.9081766757615888e-05
57,50.0,Deutschland ,Woman / Weiblich,Deutsch ,1.0,Englisch (fließend),2.0,30.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g17_compr.mp4,ch3g17,17.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.08170498607922337,0.11090962390773351,0.015111899851912598,0.019616008935658506,0.0,0.07251389052254179,5.632464669349,5.27388344156148,2.8213788864092133,122.38187881806006,129.66903623038104,145.14360704718084,137.43685418725516,15.0,8.0,11.0,11.0,0.00033465914330897266,0.00034212348736837195,6.345474532930804e-05,5.7901980897566487e-05,3.646907402636088e-07,-1.997566870823345e-07,4.2682819620556326e-08,-1.0717106087930639e-08,0.00022000059079587049,0.00019589589770179077,3.9774061075481866e-05,4.0033629979602245e-05,4.237122614641181e-05,4.5937534988676926e-05
8,24.0,Viersen,Woman / Weiblich,"Deutsch, Russisch, Komi, Englisch",4.0,Spanisch (gute Kenntnisse),5.0,54.0,Right-handed / Rechtshänder*in,kalt_g_ch1_g8_compr.mp4,ch1g8,8.0,1.0,kalt,kalt_g_ch1,lndw,0.0824887103628899,0.10729173171457945,0.0,0.0,0.0,0.16872144777155776,4.375460392742378,3.4926990779532394,1.9762029337965015,608.7886191170464,1491.666666666668,0.0,0.0,8.0,3.0,0.0,0.0,0.00014385254109188989,0.00014204074376245501,0.0,0.0,1.1518037020627365e-07,2.1616890737194825e-07,0.0,0.0,0.00016208250422759538,0.00013014183485418886,0.0,0.0,0.0,0.0
9,58.0,Berlin ,Woman / Weiblich,Deutsch,1.0,No,1.0,50.0,Left-handed / Linkshänder*in,Donner_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,Donner,Donner_g_ch1,lndw,0.2794440885390664,0.266046649271321,0.0,0.0,0.0,0.5462329362143246,5.347505240816915,5.379925602649912,2.553541248147575,310.10190977232463,192.93061504650146,0.0,0.0,5.0,4.0,0.0,0.0,0.0006123684705321062,0.0006272198786218514,0.0,0.0,-2.2416317254301086e-06,-2.584476825716032e-06,0.0,0.0,0.0003394691259177934,0.00034553929654437474,0.0,0.0,0.0,0.0
17,60,Den Haag,Woman / Vrouw,Nederlands,,"English (good), german (good), french (basic)",4.0,40.0,Right-handed / Rechtshandig,stil_g_ch1_g17_compr.mp4,ch1g17,17.0,1.0,stil,stil_g_ch1,nijmegen,0.14069392244408183,0.22951769296958002,0.0,0.0,0.0,0.12576619342555997,3.881675680178299,3.177137861493245,1.4827458764104857,0.0,1324.9999999999975,0.0,0.0,2.0,3.0,0.0,0.0,0.00020456762083506883,0.00011669734932014727,0.0,0.0,-1.1481407606485133e-06,1.1771999011223387e-07,0.0,0.0,0.00025358226859691313,0.0001453037987602611,0.0,0.0,0.0,0.0
26,52,Wouw,Woman / Vrouw,Nederlands,,,1.0,83.0,Right-handed / Rechtshandig,stil_g_ch2_g6_compr.mp4,ch2g6,6.0,2.0,stil,stil_g_ch2,nijmegen,0.05309602640929662,0.10077867796350301,0.018214584867142714,0.011668892599024622,0.0,0.0747564741234489,5.3415761900247425,5.565091414185003,2.869119093872944,614.1402200447003,653.6744215839445,346.95538728005926,404.43964762549143,7.0,8.0,14.0,8.0,0.00013561616263624757,8.079238603380351e-05,2.2047631230353893e-05,3.381327470425606e-05,-5.355489179952035e-08,-2.2402599539606644e-08,-3.353172251993851e-08,-6.042322997585906e-08,9.12914122277143e-05,5.70527525828507e-05,1.0568142052022192e-05,1.803024684826008e-05,7.335544275489118e-06,4.485447203132907e-06
26,52,Wouw,Woman / Vrouw,Nederlands,,,1.0,83.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch2_g6_compr.mp4,ch2g6,6.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.0718808999218154,0.0622306781860441,0.0128753676442162,0.017543594772471457,0.0,0.06813913807087511,5.765282810463751,5.610695064798151,2.8208383591362804,327.9396963535247,310.05214117453136,152.57562383177265,164.02419085362035,11.0,13.0,13.0,13.0,0.00024521174337165574,0.00024307409807116238,6.790724572263268e-05,5.5516697119248736e-05,-2.5416723449359223e-07,-4.349220489535637e-07,7.882442374096635e-08,7.808384182843543e-08,0.00011862517594359282,0.00012603225724332477,5.011504360745595e-05,3.307003665150529e-05,2.0104614105646193e-05,2.361032081219543e-05
